"9870";"0"
"26286";"1"
"26030";"1"
"52400";"1"
"52432";"1"
"26126";"1"
"9872";"0"
"26031";"0"
"13551";"1"
"26288";"1"
"26032";"0"
"52435";"1"
"52450";"1"
"26230";"1"
"42130";"1"
"26106";"1"
"26100";"1"
"52467";"1"
"42145";"1"
"26117";"1"
"26123";"1"
"13585";"1"
"26243";"1"
"26280";"0"
"55675";"0"
"42179";"1"
"42181";"1"
"26231";"1"
"26125";"1"
"13587";"1"
"26242";"1"
"26293";"1"
"26232";"1"
"52424";"1"
"13600";"1"
"55707";"0"
"26281";"0"
"26294";"1"
"26234";"1"
"26102";"1"
"52426";"1"
"42120";"1"
"26289";"1"
"26104";"1"
"26119";"1"
"26292";"1"
"42100";"1"
"42155";"1"
"26291";"1"
"13605";"1"
"55708";"0"
"42111";"1"
"42156";"1"
"26298";"1"
"13607";"1"
"52441";"1"
"42175";"1"
"55711";"0"
"26236";"1"
"26105";"1"
"52443";"1"
"52460";"1"
"42101";"1"
"26107";"1"
"55700";"1"
"26238";"1"
"42110";"1"
"42193";"1"
"26109";"1"
"52401";"1"
"55702";"1"
"52403";"1"
"26114";"1"
"52415";"1"
"52416";"1"
"52414";"1"
"26285";"1"
"42144";"1"
"52433";"1"
"55800";"1"
"26287";"1"
"52421";"1"
"55802";"1"
"52434";"1"
"37100";"0"
"26116";"1"
"42176";"1"
"55883";"1"
"52451";"1"
"26239";"1"
"52402";"1"
"55885";"1"
"52452";"1"
"26241";"1"
"52446";"1"
"55900";"1"
"55808";"1"
"52404";"1"
"26282";"1"
"42131";"1"
"55902";"1"
"55966";"1"
"52406";"1"
"26284";"1"
"55875";"1"
"42165";"1"
"52453";"1"
"52465";"1"
"55970";"1"
"42192";"1"
"55876";"1"
"42180";"1"
"42182";"1"
"55985";"1"
"52466";"1"
"52431";"1"
"52436";"1"
"42194";"1"
"52410";"1"
"55925";"1"
"52464";"1"
"55709";"0"
"52461";"1"
"52411";"1"
"52423";"1"
"55926";"1"
"55958";"1"
"52463";"1"
"52425";"1"
"55710";"0"
"52413";"1"
"52440";"1"
"55654";"1"
"55975";"1"
"55703";"1"
"84361";"1"
"52442";"1"
"55976";"1"
"55715";"1"
"52420";"1"
"84352";"1"
"84363";"1"
"55874";"1"
"55716";"1"
"55718";"1"
"55705";"0"
"52422";"1"
"55959";"1"
"84355";"1"
"52445";"1"
"55804";"1"
"55872";"1"
"55801";"1"
"55960";"1"
"55653";"1"
"55904";"1"
"84356";"1"
"55884";"1"
"55991";"1"
"55655";"1"
"55922";"1"
"101000";"1"
"55886";"1"
"55803";"1"
"70100";"1"
"84353";"1"
"55947";"1"
"55901";"1"
"55954";"1"
"55903";"1"
"55805";"1"
"84354";"1"
"55965";"1"
"55807";"1"
"98107";"0"
"55967";"1"
"55972";"1"
"55871";"1"
"91832";"1"
"101001";"1"
"55990";"1"
"55986";"1"
"101017";"1"
"101015";"1"
"101016";"1"
"101032";"1"
"91834";"1"
"101601";"1"
"55921";"1"
"55873";"1"
"101600";"1"
"98101";"0"
"101684";"1"
"101687";"1"
"101701";"1"
"101685";"1"
"55880";"1"
"55882";"1"
"84359";"1"
"55923";"1"
"84362";"1"
"101702";"1"
"101060";"1"
"55905";"1"
"84364";"1"
"101686";"1"
"101073";"1"
"55948";"1"
"91831";"1"
"91836";"1"
"101090";"1"
"55955";"1"
"101092";"1"
"91833";"1"
"55971";"1"
"55957";"1"
"91835";"1"
"101700";"1"
"101003";"1"
"55973";"1"
"55987";"1"
"98102";"0"
"55980";"1"
"101010";"1"
"55989";"1"
"101719";"1"
"101074";"1"
"101703";"1"
"101717";"1"
"76311";"1"
"101014";"1"
"55982";"1"
"101091";"1"
"101720";"1"
"91830";"1"
"101064";"1"
"101071";"1"
"101096";"1"
"101676";"1"
"101678";"1"
"98103";"0"
"84349";"1"
"84351";"1"
"101733";"1"
"101718";"1"
"98105";"0"
"101011";"1"
"101682";"1"
"101734";"1"
"101689";"1"
"101735";"1"
"101677";"1"
"101737";"1"
"84358";"1"
"101708";"1"
"101736";"1"
"101679";"1"
"84360";"1"
"101770";"1"
"101710";"1"
"101767";"1"
"101709";"1"
"101707";"1"
"101681";"1"
"101784";"1"
"91810";"1"
"101002";"1"
"101714";"1"
"101688";"1"
"101712";"1"
"101721";"1"
"101031";"1"
"101768";"1"
"101690";"0"
"101725";"1"
"101727";"1"
"101732";"1"
"101787";"1"
"101713";"1"
"101785";"1"
"101744";"1"
"101061";"1"
"101819";"1"
"101715";"1"
"101786";"1"
"101800";"1"
"101759";"1"
"101063";"1"
"101820";"1"
"101749";"1"
"101817";"1"
"101711";"1"
"101761";"1"
"101070";"1"
"111111";"1"
"101756";"1"
"101818";"1"
"101739";"1"
"101793";"1"
"101072";"1"
"111112";"1"
"125367";"1"
"101726";"1"
"126802";"1"
"125368";"1"
"101758";"1"
"101810";"1"
"101757";"1"
"126819";"1"
"101095";"1"
"101779";"1"
"101728";"1"
"101745";"1"
"101812";"1"
"101781";"1"
"101760";"1"
"101764";"1"
"101783";"1"
"101788";"0"
"101790";"1"
"101813";"1"
"101815";"1"
"126803";"1"
"101599";"1"
"125357";"1"
"111114";"1"
"101762";"1"
"101697";"1"
"126804";"1"
"125359";"1"
"101782";"1"
"125354";"1"
"101699";"1"
"128150";"1"
"101789";"1"
"101704";"1"
"136765";"1"
"101775";"1"
"136755";"1"
"125356";"1"
"101807";"1"
"136766";"1"
"101792";"1"
"136757";"1"
"136763";"1"
"101706";"1"
"126815";"1"
"101814";"1"
"136816";"1"
"136997";"1"
"101794";"1"
"101809";"1"
"101811";"1"
"170357";"1"
"136764";"1"
"136940";"1"
"126817";"1"
"101729";"1"
"101821";"1"
"125358";"1"
"136955";"1"
"170358";"1"
"136813";"1"
"129230";"1"
"101731";"1"
"136989";"1"
"111113";"1"
"126811";"1"
"170372";"1"
"136814";"1"
"101738";"1"
"125353";"1"
"136991";"1"
"170366";"1"
"136754";"1"
"170381";"1"
"170375";"1"
"101740";"1"
"170390";"1"
"136900";"1"
"136756";"1"
"126800";"1"
"170472";"1"
"136950";"1"
"170383";"1"
"136758";"1"
"126818";"1"
"170507";"1"
"101763";"1"
"101765";"1"
"170413";"1"
"136750";"1"
"170355";"1"
"136753";"1"
"136941";"1"
"170464";"1"
"170466";"1"
"136990";"1"
"136752";"1"
"170356";"1"
"101774";"1"
"170481";"1"
"170508";"1"
"136760";"1"
"136992";"1"
"170483";"1"
"170373";"1"
"136811";"1"
"170363";"1"
"136767";"1"
"170708";"1"
"136943";"1"
"170365";"1"
"170757";"1"
"101808";"1"
"170380";"1"
"170758";"1"
"170374";"1"
"170382";"1"
"170388";"1"
"170775";"1"
"170391";"1"
"126801";"1"
"126810";"1"
"136945";"1"
"170790";"1"
"170473";"1"
"170433";"1"
"136952";"1"
"170474";"1"
"170793";"1"
"170463";"1"
"170500";"1"
"170515";"1"
"136954";"1"
"136803";"1"
"170491";"1"
"171008";"1"
"170709";"1"
"170465";"1"
"170467";"1"
"170756";"1"
"170367";"1"
"170791";"1"
"170480";"1"
"136810";"1"
"170371";"1"
"170792";"1"
"170482";"1"
"136759";"1"
"171009";"1"
"170376";"1"
"171010";"1"
"136768";"1"
"170378";"1"
"136903";"1"
"170499";"1"
"170401";"1"
"136800";"1"
"170516";"1"
"136942";"1"
"170471";"1"
"170476";"1"
"136802";"1"
"170616";"1"
"170478";"1"
"136953";"1"
"136902";"1"
"170631";"1"
"170510";"1"
"136960";"1"
"136904";"1"
"170710";"1"
"170712";"1"
"136996";"1"
"136961";"1"
"170714";"1"
"170353";"1"
"170748";"1"
"170750";"1"
"170352";"1"
"170735";"1"
"170360";"1"
"171442";"1"
"171545";"1"
"170517";"1"
"170370";"1"
"170617";"1"
"171001";"1"
"170377";"1"
"170362";"1"
"170632";"1"
"176672";"1"
"170384";"1"
"170385";"1"
"170749";"1"
"176675";"1"
"170459";"1"
"170737";"1"
"170751";"1"
"176689";"1"
"170470";"1"
"170746";"1"
"170766";"1"
"170387";"1"
"170509";"1"
"170778";"1"
"171003";"1"
"170800";"1"
"176690";"1"
"170713";"1"
"171005";"1"
"185599";"1"
"170727";"1"
"170392";"1"
"170460";"1"
"185600";"1"
"214261";"1"
"170738";"1"
"214262";"1"
"170745";"1"
"170752";"1"
"222013";"1"
"171002";"1"
"170462";"1"
"170619";"1"
"222014";"1"
"170630";"1"
"171006";"1"
"170753";"1"
"170755";"1"
"171436";"1"
"176697";"1"
"170794";"1"
"176699";"1"
"214250";"1"
"171537";"1"
"171539";"1"
"176694";"1"
"176698";"1"
"176700";"1"
"176696";"1"
"185418";"1"
"185490";"1"
"185611";"1"
"214251";"1"
"176673";"1"
"171538";"1"
"214253";"1"
"176693";"1"
"176674";"1"
"222011";"1"
"176691";"1"
"185417";"1"
"222018";"1"
"185416";"1"
"185596";"1"
"176671";"1"
"222020";"1"
"214260";"1"
"222015";"1"
"222016";"1"
"185610";"1"
"185595";"1"
"222010";"1"
"222017";"1"
"185602";"1"
"237684";"1"
"237701";"1"
"237782";"1"
"237715";"1"
"237751";"1"
"237815";"1"
"237832";"1"
"237834";"1"
"237851";"1"
"237705";"1"
"237883";"1"
"237706";"1"
"237831";"1"
"237885";"1"
"237737";"1"
"237709";"1"
"237900";"1"
"237769";"1"
"237722";"1"
"237723";"1"
"237741";"1"
"238219";"1"
"237780";"1"
"237805";"1"
"237754";"1"
"237772";"1"
"237833";"1"
"237811";"1"
"237812";"1"
"238234";"1"
"237756";"1"
"237774";"1"
"237835";"1"
"237822";"1"
"237814";"1"
"238236";"1"
"237837";"1"
"237791";"1"
"237836";"1"
"238249";"1"
"237839";"1"
"237854";"1"
"237850";"1"
"237792";"1"
"238104";"1"
"237844";"1"
"238251";"1"
"237882";"1"
"237806";"1"
"237871";"1"
"238136";"1"
"237880";"1"
"237809";"1"
"238147";"1"
"238137";"1"
"238302";"1"
"237689";"1"
"237810";"1"
"237884";"1"
"238146";"1"
"237690";"1"
"237824";"1"
"238366";"1"
"238205";"1"
"237707";"1"
"237841";"1"
"238368";"1"
"237708";"1"
"238204";"1"
"238212";"1"
"238383";"1"
"237842";"1"
"237776";"1"
"238050";"1"
"238215";"1"
"237859";"1"
"237790";"1"
"238135";"1"
"238214";"1"
"238385";"1"
"237860";"1"
"237793";"1"
"237874";"1"
"238237";"1"
"238239";"1"
"237891";"1"
"238246";"1"
"237892";"1"
"238127";"1"
"238222";"1"
"238209";"1"
"237807";"1"
"238248";"1"
"238229";"1"
"238240";"1"
"238834";"1"
"238836";"1"
"238247";"1"
"238254";"1"
"238851";"1"
"237808";"1"
"237685";"1"
"238853";"1"
"238216";"1"
"237721";"1"
"238227";"1"
"238902";"1"
"238218";"1"
"237753";"1"
"237840";"1"
"238233";"1"
"238904";"1"
"237755";"1"
"238241";"1"
"238242";"1"
"238304";"1"
"238919";"1"
"238235";"1"
"237843";"1"
"237794";"1"
"238921";"1"
"238305";"1"
"238250";"1"
"237796";"1"
"238938";"1"
"238252";"1"
"238259";"1"
"238322";"1"
"238346";"1"
"237857";"1"
"238985";"1"
"238277";"1"
"238987";"1"
"238348";"1"
"238347";"1"
"237858";"1"
"238324";"1"
"237821";"1"
"238365";"1"
"238301";"1"
"237893";"1"
"239055";"1"
"239070";"1"
"238327";"1"
"238107";"1"
"239121";"1"
"238328";"1"
"238371";"1"
"238125";"1"
"238372";"1"
"239170";"1"
"238380";"1"
"238341";"1"
"238126";"1"
"238382";"1"
"239185";"1"
"237830";"1"
"238390";"1"
"238207";"1"
"238839";"1"
"238342";"1"
"237853";"1"
"237855";"1"
"239202";"1"
"238208";"1"
"238833";"1"
"237862";"1"
"238211";"1"
"239402";"1"
"239404";"1"
"239406";"1"
"238369";"1"
"238840";"1"
"238225";"1"
"237887";"1"
"238391";"1"
"238835";"1"
"238883";"1"
"238226";"1"
"238841";"1"
"238845";"1"
"237889";"1"
"238908";"1"
"238837";"1"
"239419";"1"
"238880";"1"
"238852";"1"
"238854";"1"
"238846";"1"
"237894";"1"
"239436";"1"
"239438";"1"
"237896";"1"
"238221";"1"
"238905";"1"
"238243";"1"
"238877";"1"
"238878";"1"
"238901";"1"
"238223";"1"
"238903";"1"
"238907";"1"
"239455";"1"
"238228";"1"
"238244";"1"
"238914";"1"
"239972";"1"
"238915";"1"
"238909";"1"
"238916";"1"
"239974";"1"
"238920";"1"
"238230";"1"
"238910";"1"
"238922";"1"
"239987";"1"
"238939";"1"
"238258";"1"
"238940";"1"
"238937";"1"
"238913";"1"
"238983";"1"
"239989";"1"
"238232";"1"
"238986";"1"
"238275";"1"
"238276";"1"
"238253";"1"
"239058";"1"
"238326";"1"
"238941";"1"
"238255";"1"
"239991";"1"
"239052";"1"
"239122";"1"
"239054";"1"
"238344";"1"
"238257";"1"
"261866";"1"
"238927";"1"
"239126";"1"
"238975";"1"
"238321";"1"
"238928";"1"
"261881";"1"
"238982";"1"
"238361";"1"
"238362";"1"
"238945";"1"
"239190";"1"
"238843";"1"
"238387";"1"
"239201";"1"
"239060";"1"
"238844";"1"
"238984";"1"
"238876";"1"
"238389";"1"
"239063";"1"
"239233";"1"
"273764";"1"
"238855";"1"
"239171";"1"
"239188";"1"
"239127";"1"
"273766";"1"
"239203";"1"
"239128";"1"
"239146";"1"
"239141";"1"
"239175";"1"
"239401";"1"
"239408";"1"
"238879";"1"
"238911";"1"
"239196";"1"
"239184";"1"
"273783";"1"
"239210";"1"
"238912";"1"
"239415";"1"
"239407";"1"
"239426";"1"
"273866";"1"
"238926";"1"
"239213";"1"
"239440";"1"
"283407";"1"
"239437";"1"
"239409";"1"
"239465";"1"
"283409";"1"
"239439";"1"
"239416";"1"
"239476";"1"
"238943";"1"
"283426";"1"
"239418";"1"
"239454";"1"
"239441";"1"
"239456";"1"
"319475";"1"
"239711";"1"
"239971";"1"
"239951";"1"
"364495";"1"
"239945";"1"
"261843";"1"
"364497";"1"
"239428";"1"
"261861";"1"
"371000";"0"
"239431";"1"
"238944";"1"
"239950";"1"
"371900";"1"
"239990";"1"
"239445";"1"
"371902";"1"
"261865";"1"
"239061";"1"
"239446";"1"
"261886";"1"
"371985";"1"
"273731";"1"
"239986";"1"
"239463";"1"
"372083";"1"
"273765";"1"
"261871";"1"
"261880";"1"
"238923";"1"
"239931";"1"
"239062";"1"
"273786";"1"
"273861";"1"
"372085";"1"
"273780";"1"
"375295";"1"
"239946";"1"
"273850";"1"
"238925";"1"
"239999";"1"
"273865";"1"
"375344";"1"
"261841";"1"
"273880";"1"
"273886";"1"
"273771";"1"
"261842";"1"
"239143";"1"
"375361";"1"
"239144";"1"
"273882";"1"
"273893";"1"
"283406";"1"
"273810";"1"
"428873";"1"
"261856";"1"
"239180";"1"
"239057";"1"
"273911";"1"
"283408";"1"
"273869";"1"
"428890";"1"
"239194";"1"
"261891";"1"
"283425";"1"
"273910";"1"
"428892";"1"
"239197";"1"
"239123";"1"
"273912";"1"
"364415";"1"
"273936";"1"
"239211";"1"
"239189";"1"
"428922";"1"
"274110";"1"
"272620";"1"
"364481";"1"
"283396";"1"
"239212";"1"
"273788";"1"
"239193";"1"
"273791";"1"
"283421";"1"
"239198";"1"
"364496";"1"
"428941";"1"
"273892";"1"
"283395";"1"
"283428";"1"
"239200";"1"
"364416";"1"
"371901";"1"
"283397";"1"
"364466";"1"
"273941";"1"
"372050";"0"
"239232";"1"
"283402";"1"
"273956";"1"
"428973";"1"
"428975";"1"
"239430";"1"
"375343";"1"
"364477";"1"
"283436";"1"
"429022";"1"
"239447";"1"
"364491";"1"
"364417";"1"
"429024";"1"
"564326";"1"
"239462";"1"
"364602";"1"
"474550";"1"
"274091";"1"
"364620";"1"
"375360";"1"
"474580";"1"
"364451";"1"
"274106";"1"
"371004";"0"
"239400";"1"
"375362";"1"
"474582";"1"
"364483";"1"
"371904";"1"
"474597";"1"
"428855";"1"
"364485";"1"
"283398";"1"
"371001";"0"
"474614";"1"
"474616";"1"
"239930";"1"
"283401";"1"
"428872";"1"
"428891";"1"
"371003";"0"
"371922";"1"
"239425";"1"
"480564";"1"
"283415";"1"
"283416";"1"
"364490";"1"
"371990";"1"
"371903";"1"
"480600";"1"
"375298";"1"
"480951";"1"
"239948";"1"
"371905";"1"
"480966";"1"
"239997";"1"
"239998";"1"
"261840";"1"
"480981";"1"
"364607";"1"
"375305";"1"
"371005";"1"
"371980";"1"
"261857";"1"
"375348";"1"
"371910";"1"
"481034";"1"
"428923";"1"
"261872";"1"
"239434";"1"
"481198";"1"
"371991";"1"
"371992";"1"
"428925";"1"
"375300";"1"
"272618";"1"
"372080";"1"
"375366";"1"
"239466";"1"
"509376";"1"
"428940";"1"
"372082";"1"
"272621";"1"
"239961";"1"
"375350";"1"
"509378";"1"
"239970";"1"
"272622";"1"
"239995";"1"
"375281";"1"
"376502";"1"
"251000";"1"
"273721";"1"
"376503";"1"
"533712";"1"
"428942";"1"
"261855";"1"
"261860";"1"
"428703";"1"
"375290";"1"
"273790";"1"
"261862";"1"
"428896";"1"
"376504";"1"
"535380";"1"
"428972";"1"
"428903";"1"
"375347";"1"
"283399";"1"
"428883";"1"
"272615";"1"
"428928";"1"
"375349";"1"
"535382";"1"
"272626";"1"
"535397";"1"
"283400";"1"
"273851";"1"
"428946";"1"
"535399";"1"
"283417";"1"
"428898";"1"
"273860";"1"
"428700";"1"
"428974";"1"
"428930";"1"
"428960";"1"
"429008";"1"
"283418";"1"
"283435";"1"
"428971";"1"
"273885";"1"
"428978";"1"
"535497";"1"
"429023";"1"
"273894";"1"
"545642";"1"
"428965";"1"
"428702";"1"
"273921";"1"
"364405";"1"
"428893";"1"
"428985";"1"
"273926";"1"
"429025";"1"
"429003";"1"
"283420";"1"
"428895";"1"
"429010";"1"
"474581";"1"
"364410";"1"
"428966";"1"
"429021";"1"
"474598";"1"
"364601";"1"
"428904";"1"
"428927";"1"
"474615";"1"
"364603";"1"
"364606";"1"
"428980";"1"
"371975";"1"
"428936";"1"
"428983";"1"
"429028";"1"
"480565";"1"
"428961";"1"
"371976";"1"
"472605";"1"
"428968";"1"
"474563";"1"
"428970";"1"
"474570";"1"
"371993";"1"
"371994";"0"
"429030";"1"
"429027";"1"
"480580";"1"
"364610";"1"
"474577";"1"
"429029";"1"
"465000";"1"
"465002";"1"
"472600";"1"
"480614";"1"
"371921";"1"
"564332";"1"
"472603";"1"
"474551";"1"
"371930";"1"
"474572";"1"
"480616";"1"
"474560";"1"
"564340";"1"
"480950";"1"
"375306";"1"
"474575";"1"
"474587";"1"
"375302";"1"
"480965";"1"
"474594";"1"
"375351";"1"
"375365";"1"
"474588";"1"
"615434";"1"
"474596";"1"
"375352";"1"
"376501";"1"
"376508";"1"
"480967";"1"
"474595";"1"
"615436";"1"
"480571";"1"
"474589";"1"
"474613";"1"
"376505";"1"
"428854";"1"
"474590";"1"
"376506";"1"
"480561";"1"
"428918";"1"
"480982";"1"
"480576";"1"
"480579";"1"
"428920";"1"
"481031";"1"
"481024";"1"
"411819";"1"
"481033";"1"
"480961";"1"
"615451";"1"
"480610";"1"
"481199";"1"
"509377";"1"
"428850";"1"
"428945";"1"
"615453";"1"
"480971";"1"
"480972";"1"
"509379";"1"
"615466";"1"
"428977";"1"
"481173";"1"
"480986";"1"
"480980";"1"
"615468";"1"
"481036";"1"
"481035";"1"
"428881";"1"
"535381";"1"
"615536";"1"
"481037";"1"
"428882";"1"
"481172";"1"
"481174";"1"
"428979";"1"
"428900";"1"
"535383";"1"
"428984";"1"
"481171";"1"
"509367";"1"
"535398";"1"
"428986";"1"
"481180";"1"
"641004";"1"
"428988";"1"
"643495";"1"
"509373";"1"
"509381";"1"
"429020";"1"
"535372";"1"
"535400";"1"
"535375";"1"
"428914";"1"
"509380";"1"
"643597";"1"
"472604";"1"
"535387";"1"
"705012";"0"
"428967";"1"
"472606";"1"
"535394";"1"
"535498";"1"
"705014";"0"
"535396";"1"
"474569";"1"
"545643";"1"
"707018";"1"
"531001";"0"
"535494";"1"
"428981";"1"
"474571";"1"
"535389";"1"
"429000";"1"
"707020";"1"
"535370";"1"
"535496";"1"
"535390";"1"
"707035";"1"
"535377";"1"
"535407";"1"
"535384";"1"
"429031";"1"
"474576";"1"
"707037";"1"
"535408";"1"
"474578";"1"
"429032";"1"
"535590";"1"
"474612";"1"
"480560";"1"
"474573";"1"
"535388";"1"
"480960";"1"
"564352";"1"
"474574";"1"
"535395";"1"
"707052";"1"
"474591";"1"
"480962";"1"
"535402";"1"
"707054";"1"
"707067";"1"
"535409";"1"
"707071";"1"
"474592";"1"
"615433";"1"
"615435";"1"
"480558";"1"
"480975";"1"
"480976";"1"
"481025";"1"
"535470";"1"
"481026";"1"
"615450";"1"
"707086";"1"
"535495";"1"
"480985";"1"
"615452";"1"
"564320";"1"
"545641";"1"
"615467";"1"
"481175";"1"
"615533";"1"
"615535";"1"
"481176";"1"
"480987";"1"
"615550";"1"
"509369";"1"
"509370";"1"
"641003";"1"
"481021";"1"
"533720";"1"
"535373";"1"
"481028";"1"
"615439";"1"
"643460";"1"
"564339";"1"
"535374";"1"
"615480";"0"
"643496";"1"
"535391";"1"
"481030";"1"
"615537";"1"
"564337";"1"
"535392";"1"
"643530";"1"
"509365";"1"
"535405";"1"
"643594";"1"
"615541";"1"
"730282";"1"
"509372";"1"
"535406";"1"
"531000";"0"
"730318";"1"
"535592";"1"
"643630";"1"
"730331";"1"
"564319";"1"
"705013";"0"
"730333";"1"
"564346";"1"
"730348";"1"
"730350";"1"
"643456";"1"
"564331";"1"
"615427";"1"
"705015";"1"
"643490";"1"
"535371";"1"
"535376";"1"
"615428";"1"
"535378";"1"
"643492";"1"
"615429";"1"
"535401";"1"
"615440";"1"
"707017";"1"
"643515";"1"
"615454";"1"
"643517";"1"
"535403";"1"
"615441";"1"
"615465";"1"
"707019";"1"
"535410";"1"
"707034";"1"
"643551";"0"
"545640";"1"
"707036";"1"
"707051";"1"
"643556";"1"
"615442";"1"
"615479";"0"
"707021";"1"
"707053";"1"
"564338";"1"
"707025";"1"
"615459";"1"
"707030";"0"
"615540";"1"
"707068";"1"
"615460";"1"
"707032";"1"
"707055";"1"
"631005";"1"
"707070";"1"
"615478";"0"
"615510";"1"
"641001";"1"
"707085";"1"
"707057";"1"
"707087";"1"
"615527";"1"
"564314";"1"
"615542";"1"
"707064";"1"
"643491";"1"
"643498";"1"
"615545";"1"
"707066";"1"
"643516";"1"
"991004426";"0"
"643548";"0"
"705002";"0"
"643485";"1"
"775525";"1"
"705009";"0"
"775538";"1"
"643486";"1"
"705016";"1"
"643553";"0"
"707089";"1"
"707091";"1"
"707013";"1"
"564351";"1"
"775540";"1"
"615425";"1"
"707024";"1"
"615426";"1"
"653464";"1"
"730319";"1"
"775542";"1"
"775772";"1"
"730321";"1"
"707031";"1"
"615444";"1"
"730330";"1"
"564333";"1"
"707038";"1"
"615458";"1"
"775825";"1"
"730283";"1"
"730317";"1"
"730353";"1"
"707049";"1"
"776023";"1"
"730332";"1"
"730334";"1"
"707056";"1"
"730349";"1"
"701095";"1"
"701096";"1"
"707063";"1"
"730351";"1"
"705003";"0"
"705004";"0"
"776040";"1"
"707074";"1"
"707081";"1"
"615511";"1"
"776042";"1"
"707088";"1"
"705007";"0"
"615543";"1"
"615575";"1"
"629901";"0"
"707011";"1"
"827650";"0"
"707012";"1"
"643452";"1"
"707026";"1"
"775511";"1"
"707043";"1"
"827684";"0"
"775520";"1"
"707044";"1"
"827750";"0"
"730320";"1"
"643487";"1"
"643552";"0"
"775543";"1"
"828250";"0"
"730345";"1"
"730352";"1"
"643555";"1"
"828252";"0"
"775552";"1"
"707061";"1"
"828301";"0"
"705005";"0"
"707062";"1"
"615430";"1"
"615432";"1"
"615455";"1"
"615457";"1"
"615464";"1"
"615530";"1"
"705006";"0"
"775611";"1"
"707076";"1"
"828303";"0"
"615532";"1"
"775786";"1"
"707079";"1"
"829269";"1"
"631006";"1"
"707027";"1"
"707093";"1"
"829271";"1"
"775501";"1"
"775512";"1"
"707042";"1"
"775505";"1"
"829286";"1"
"631008";"1"
"775522";"1"
"775526";"1"
"776020";"1"
"830390";"1"
"707045";"1"
"775537";"1"
"775541";"1"
"775544";"1"
"776022";"1"
"641000";"1"
"641002";"1"
"775551";"1"
"707059";"1"
"707060";"1"
"730307";"1"
"776052";"1"
"775762";"1"
"775780";"1"
"830626";"0"
"730308";"1"
"775773";"1"
"643497";"1"
"776081";"1"
"830641";"0"
"730325";"1"
"830656";"0"
"775826";"1"
"775787";"1"
"776088";"1"
"707077";"1"
"830675";"0"
"776030";"1"
"830724";"0"
"707078";"1"
"776041";"1"
"643531";"1"
"827653";"0"
"776062";"1"
"707092";"1"
"830760";"0"
"776080";"1"
"827655";"0"
"776043";"1"
"830773";"0"
"730340";"1"
"776087";"1"
"830826";"0"
"730343";"1"
"827660";"0"
"830860";"1"
"827662";"0"
"830975";"1"
"827664";"0"
"776060";"1"
"643599";"1"
"776090";"1"
"643631";"1"
"730306";"1"
"827730";"0"
"827652";"0"
"701000";"1"
"827755";"0"
"730309";"1"
"830977";"1"
"827651";"0"
"827762";"0"
"830990";"1"
"705001";"0"
"828255";"0"
"828257";"0"
"730323";"1"
"730324";"1"
"830992";"1"
"827677";"0"
"730341";"1"
"829266";"1"
"827702";"0"
"705008";"0"
"730342";"1"
"829268";"1"
"827738";"0"
"831007";"1"
"827681";"0"
"705010";"0"
"707014";"1"
"827683";"0"
"831024";"1"
"827763";"0"
"827770";"0"
"831026";"1"
"855124";"1"
"901001";"0"
"901016";"0"
"707016";"1"
"707039";"1"
"707041";"1"
"829291";"1"
